ID_actividad,ID_usuario,ID_videojuego,cantidad,veredicto,titulo,texto
2178,109,7342,80.25,sin,sin,sin
2179,74,40,2.25,sin,sin,sin
2180,38,7323,0,sin,sin,sin
2181,150,866,1,sin,sin,sin
2182,120,1029,16,sin,sin,sin
2183,125,116,1.75,sin,sin,sin
2184,32,730,32,sin,sin,sin
2185,98,537,32,sin,sin,sin
2186,97,12517,2,sin,sin,sin
2187,113,343,100,sin,sin,sin
2188,27,1020,3.75,sin,sin,sin
2189,97,960,0,sin,sin,sin
2190,9,472,24,sin,sin,sin
2191,145,960,3.75,sin,sin,sin
2192,133,493,3.5,sin,sin,sin
2193,124,1802,75,sin,sin,sin
2194,145,233,0,sin,sin,sin
2195,129,472,80.25,sin,sin,sin
2196,78,19560,4,sin,sin,sin
2197,19,673,2.75,sin,sin,sin
2198,87,11198,4.25,sin,sin,sin
2199,128,12517,1.25,sin,sin,sin
2200,130,1970,3,sin,sin,sin
2201,120,622,3.25,sin,sin,sin
2202,46,7334,42,sin,sin,sin
2203,98,960,16,sin,sin,sin
2204,127,116,48,sin,sin,sin
2205,28,537,0,sin,sin,sin
2206,108,11156,1.5,sin,sin,sin
2207,22,73,10,sin,sin,sin
2208,96,1164,75,sin,sin,sin
2209,119,20,34,sin,sin,sin
2210,140,11133,3.75,sin,sin,sin
2211,146,11198,4,sin,sin,sin
2212,130,2031,,negativo,Em... tenía final el juego?,Terriblemente malo
2213,117,1802,2.5,sin,sin,sin
2214,130,500,52,sin,sin,sin
2216,87,1009,90,sin,sin,sin
2217,108,1942,75,sin,sin,sin
2218,110,549,41,sin,sin,sin
2219,103,233,2.5,sin,sin,sin
2220,88,21,1.75,sin,sin,sin
2221,134,1887,0,sin,sin,sin
2222,149,1802,24,sin,sin,sin
2223,88,866,32,sin,sin,sin
2224,127,72,1.75,sin,sin,sin
2225,69,529,1,sin,sin,sin
2226,89,15,16,sin,sin,sin
2227,38,11198,3.25,sin,sin,sin
2228,82,75,4,sin,sin,sin
2229,91,2207,1,sin,sin,sin
2230,80,1802,0.75,sin,sin,sin
2231,96,25076,80.25,sin,sin,sin
2232,23,1802,1.75,sin,sin,sin
2233,77,960,52,sin,sin,sin
2234,124,472,1.25,sin,sin,sin
2235,9,1887,48,sin,sin,sin
2236,45,1887,24,sin,sin,sin
2237,121,7323,100,sin,sin,sin
2238,137,379,0,sin,sin,sin
2239,147,1121,4.75,sin,sin,sin
2240,123,500,52,sin,sin,sin
2241,28,230,12,sin,sin,sin
2242,74,1985,80.25,sin,sin,sin
2243,112,7323,4.75,sin,sin,sin
2244,44,7346,0.75,sin,sin,sin
2245,47,38,24,sin,sin,sin
2246,35,1029,0,sin,sin,sin
2247,23,1887,52,sin,sin,sin
2248,110,375,,positivo,Es el guaripolo de los videojuegos,Ahhhh... un manjarsh
2249,10,12517,48,sin,sin,sin
2250,64,343,60,sin,sin,sin
2251,100,128,32,sin,sin,sin
2252,112,37,1.75,sin,sin,sin
2253,95,2031,19.5,sin,sin,sin
2254,129,73,3.5,sin,sin,sin
2255,79,239,39,sin,sin,sin
2256,146,76,17.5,sin,sin,sin
2257,69,75,4.25,sin,sin,sin
2258,133,2031,,negativo,Peor juego,La dificultad es terriblemente alta
2259,80,124,2.25,sin,sin,sin
2261,69,1121,10,sin,sin,sin
2262,98,1887,3.5,sin,sin,sin
2263,79,1887,3,sin,sin,sin
2264,77,72,90,sin,sin,sin
2265,23,1266,4.75,sin,sin,sin
2266,123,72,16,sin,sin,sin
2267,112,478,1.25,sin,sin,sin
2268,127,40,90,sin,sin,sin
2269,102,21,0,sin,sin,sin
2270,36,559,3.25,sin,sin,sin
2271,99,113,52,sin,sin,sin
2272,89,2993,0,sin,sin,sin
2273,138,1802,0,sin,sin,sin
2274,141,239,36.5,sin,sin,sin
2275,74,72,3.75,sin,sin,sin
2276,115,733,1,sin,sin,sin
2277,103,7334,,negativo,Se podrá solicitar la devolución del tiempo perdido en este juego?,La dificultad es terriblemente alta
2278,36,623,2,sin,sin,sin
2279,28,11198,1.75,sin,sin,sin
2280,135,121,52,sin,sin,sin
2281,126,5503,22,sin,sin,sin
2282,9,71,1.75,sin,sin,sin
2283,19,1121,3.5,sin,sin,sin
2284,47,11198,75,sin,sin,sin
2285,131,533,60,sin,sin,sin
2286,107,74,,positivo,Mejor juego o mejor juego,El problema es que este juego No puede ser mejor
2287,127,1942,1.75,sin,sin,sin
2288,140,537,3.25,sin,sin,sin
2289,117,15,52,sin,sin,sin
2290,45,472,2.5,sin,sin,sin
2291,36,545,32,sin,sin,sin
2292,141,6801,80.25,sin,sin,sin
2293,116,8173,2,sin,sin,sin
2294,103,733,0,sin,sin,sin
2295,125,7334,44,sin,sin,sin
2296,88,16,0.75,sin,sin,sin
2297,120,124,60,sin,sin,sin
2298,80,1384,19.5,sin,sin,sin
2299,146,1372,3.25,sin,sin,sin
2300,127,1121,3.25,sin,sin,sin
2301,41,1074,,negativo,Se podrá solicitar la devolución del tiempo perdido en este juego?,La dificultad es terriblemente alta
2302,11,7331,0.25,sin,sin,sin
2303,118,7323,1.5,sin,sin,sin
2304,38,109,3.5,sin,sin,sin
2305,101,427,2.25,sin,sin,sin
2306,32,1331,5,sin,sin,sin
2307,108,7599,10,sin,sin,sin
2308,89,1068,14,sin,sin,sin
2309,127,343,1,sin,sin,sin
2310,54,11198,1,sin,sin,sin
2311,97,1331,80.25,sin,sin,sin
2312,97,14593,60,sin,sin,sin
2313,135,974,52,sin,sin,sin
2314,23,974,1.75,sin,sin,sin
2315,91,14593,1.75,sin,sin,sin
2316,12,358,2.5,sin,sin,sin
2317,92,1011,1.5,sin,sin,sin
2318,32,559,24,sin,sin,sin
2319,106,1942,32,sin,sin,sin
2320,91,2031,30.5,sin,sin,sin
2321,89,73,100,sin,sin,sin
2322,110,622,1.75,sin,sin,sin
2323,79,1802,10,sin,sin,sin
2324,44,1262,48,sin,sin,sin
2325,23,12517,75,sin,sin,sin
2326,44,673,0.75,sin,sin,sin
2327,122,1070,3.5,sin,sin,sin
2328,23,533,3.75,sin,sin,sin
2329,149,1871,0,sin,sin,sin
2330,112,358,0,sin,sin,sin
2331,93,247,3,sin,sin,sin
2332,115,12517,10,sin,sin,sin
2333,136,21,2.5,sin,sin,sin
2334,107,1029,1.75,sin,sin,sin
2335,142,501,2.5,sin,sin,sin
2336,87,59,3.25,sin,sin,sin
2337,148,2031,,negativo,No entiendo por qué no regalan este juego,No logré comprender la idea del juego
2338,135,37,52,sin,sin,sin
2339,13,11198,3.75,sin,sin,sin
2340,118,1871,3.5,sin,sin,sin
2341,147,673,3.25,sin,sin,sin
2342,126,960,2.75,sin,sin,sin
2343,41,2993,24,sin,sin,sin
2344,116,1802,3.25,sin,sin,sin
2345,133,1802,4.25,sin,sin,sin
2346,120,73,1.75,sin,sin,sin
2347,79,72,52,sin,sin,sin
2348,22,500,1.5,sin,sin,sin
2349,121,529,16,sin,sin,sin
2350,47,1985,4.5,sin,sin,sin
2351,69,732,3.5,sin,sin,sin
2352,36,2207,1.75,sin,sin,sin
2353,146,500,3.75,sin,sin,sin
2354,74,731,38,sin,sin,sin
2355,46,2993,4,sin,sin,sin
2356,81,529,1,sin,sin,sin
2357,129,116,24,sin,sin,sin
2358,23,1372,100,sin,sin,sin
2359,115,1020,1.75,sin,sin,sin
2360,112,498,,negativo,No sé como logró subir por los 9 círculos del infierno este juego,Cómo arruinar tu vida en 1 simple paso: compra este juego
2361,106,233,52,sin,sin,sin
2362,96,11198,48,sin,sin,sin
2363,45,6801,10,sin,sin,sin
2364,110,43,4.5,sin,sin,sin
2365,54,16,0.75,sin,sin,sin
2366,46,11133,2.5,sin,sin,sin
2367,77,327,1,sin,sin,sin
2368,142,16,3.25,sin,sin,sin
2370,150,979,3,sin,sin,sin
2371,96,5503,11,sin,sin,sin
2372,130,1020,48,sin,sin,sin
2373,109,730,16,sin,sin,sin
2374,11,113,3.5,sin,sin,sin
2375,138,1029,75,sin,sin,sin
2376,91,247,75,sin,sin,sin
2377,88,38,2.75,sin,sin,sin
2378,102,12517,5,sin,sin,sin
2379,84,15,32,sin,sin,sin
2380,99,1970,1.75,sin,sin,sin
2381,143,673,3.5,sin,sin,sin
2382,108,113,2.25,sin,sin,sin
2383,38,14593,0.75,sin,sin,sin
2384,117,545,10,sin,sin,sin
2385,121,128,5,sin,sin,sin
2386,9,1262,0.75,sin,sin,sin
2387,28,233,2.75,sin,sin,sin
2388,76,327,3.5,sin,sin,sin
2389,95,1372,0.5,sin,sin,sin
2391,150,40,80.25,sin,sin,sin
2392,148,1070,30,sin,sin,sin
2393,84,7344,0,sin,sin,sin
2394,94,18,37.5,sin,sin,sin
2395,148,375,,negativo,Peor juego,Muy malo
2396,54,1020,1.75,sin,sin,sin
2397,102,1331,80.25,sin,sin,sin
2398,28,1331,2,sin,sin,sin
2399,44,1942,0.25,sin,sin,sin
2400,113,7344,16,sin,sin,sin
2401,120,379,0.75,sin,sin,sin
2402,64,7342,0,sin,sin,sin
2403,80,979,0.75,sin,sin,sin
2404,54,472,0.25,sin,sin,sin
2405,22,1970,4.25,sin,sin,sin
2406,141,7342,10,sin,sin,sin
2407,96,343,2,sin,sin,sin
2408,125,960,0,sin,sin,sin
2409,125,7344,2,sin,sin,sin
2410,129,2031,41.5,sin,sin,sin
2411,81,,,sin,sin,sin
2412,40,38,0,sin,sin,sin
2413,118,559,1.5,sin,sin,sin
2414,136,11198,4,sin,sin,sin
2415,124,623,24,sin,sin,sin
2416,38,239,36,sin,sin,sin
2417,89,12517,52,sin,sin,sin
2418,133,472,3.25,sin,sin,sin
2419,93,59,2,sin,sin,sin
2420,136,732,52,sin,sin,sin
2421,127,529,0,sin,sin,sin
2422,89,38,52,sin,sin,sin
2423,45,1068,19,sin,sin,sin
2424,97,126,,positivo,Mejor juego o mejor juego,A mi hijo le encanta
2425,101,732,2.25,sin,sin,sin
2426,85,7342,2.5,sin,sin,sin
2427,96,7599,1.5,sin,sin,sin
2428,104,427,32,sin,sin,sin
2429,95,1871,2.5,sin,sin,sin
2430,93,379,80.25,sin,sin,sin
2431,95,529,1.25,sin,sin,sin
2432,96,478,5,sin,sin,sin
2433,104,498,,positivo,Me soprende que no tenga más premios,Muy Entretenido
2434,135,960,16,sin,sin,sin
2435,136,59,60,sin,sin,sin
2436,46,,,sin,sin,sin
2437,98,427,4.25,sin,sin,sin
2438,12,74,41,sin,sin,sin
2439,132,1887,2.5,sin,sin,sin
2440,85,247,3.25,sin,sin,sin
2441,138,1262,3.75,sin,sin,sin
2442,103,1942,3.5,sin,sin,sin
2443,107,11198,75,sin,sin,sin
2444,104,231,1,sin,sin,sin
2445,95,343,4.25,sin,sin,sin
2446,98,1942,4.75,sin,sin,sin
2447,115,974,2.5,sin,sin,sin
2448,112,12517,2,sin,sin,sin
2449,36,1266,3.5,sin,sin,sin
2450,23,327,0,sin,sin,sin
2451,97,11198,3.75,sin,sin,sin
2452,129,11198,4.5,sin,sin,sin
2453,88,427,1.25,sin,sin,sin
2454,79,127,0,sin,sin,sin
2455,74,247,48,sin,sin,sin
2456,125,9730,20.5,sin,sin,sin
2457,78,233,2.5,sin,sin,sin
2458,41,1871,0.25,sin,sin,sin
2459,40,14593,52,sin,sin,sin
2460,148,40,3.5,sin,sin,sin
2461,142,549,4,sin,sin,sin
2462,11,59,0.25,sin,sin,sin
2463,19,8173,4.75,sin,sin,sin
2464,96,1331,0.5,sin,sin,sin
2465,129,1026,2,sin,sin,sin
2466,110,16,5,sin,sin,sin
2467,54,1266,24,sin,sin,sin
2468,126,247,4.75,sin,sin,sin
2469,124,1029,0.5,sin,sin,sin
2470,11,960,1.5,sin,sin,sin
2471,128,1121,0.25,sin,sin,sin
2472,130,434,90,sin,sin,sin
2473,38,8173,60,sin,sin,sin
2474,113,623,90,sin,sin,sin
2475,27,1871,0.5,sin,sin,sin
2476,22,7351,3.5,sin,sin,sin
2477,79,500,1,sin,sin,sin
2478,64,427,0,sin,sin,sin
2479,132,866,80.25,sin,sin,sin
2480,97,17000,40,sin,sin,sin
2481,104,7351,1.5,sin,sin,sin
2482,131,559,52,sin,sin,sin
2483,142,128,24,sin,sin,sin
2484,137,38,10,sin,sin,sin
2486,107,1121,48,sin,sin,sin
2487,116,76,,negativo,No sé como logró subir por los 9 círculos del infierno este juego,No logré comprender la idea del juego
2488,45,7342,0,sin,sin,sin
2489,85,673,4,sin,sin,sin
2490,122,11208,,negativo,Muy Malo,Más malo que la pizza helada
2491,102,1970,4.5,sin,sin,sin
2492,69,2155,52,sin,sin,sin
2493,98,109,90,sin,sin,sin
2494,11,529,90,sin,sin,sin
2495,142,8173,90,sin,sin,sin
2496,23,19560,90,sin,sin,sin
2497,150,1011,2.75,sin,sin,sin
2498,89,7342,52,sin,sin,sin
2499,30,8173,4.75,sin,sin,sin
2500,28,7599,0.75,sin,sin,sin
2501,115,38,1.75,sin,sin,sin
2502,140,1352,5,sin,sin,sin
2503,105,19565,1.25,sin,sin,sin
2504,12,1887,1.5,sin,sin,sin
2505,110,1887,16,sin,sin,sin
2506,116,16,4.5,sin,sin,sin
2507,112,59,0.25,sin,sin,sin
2508,80,40,4.5,sin,sin,sin
2509,88,732,1,sin,sin,sin
2510,106,375,19,sin,sin,sin
2511,98,979,0,sin,sin,sin
2512,134,1802,90,sin,sin,sin
2513,88,529,4,sin,sin,sin
2514,124,7334,14,sin,sin,sin
2515,64,16,3,sin,sin,sin
2516,86,538,60,sin,sin,sin
2517,87,427,60,sin,sin,sin
2518,95,1262,0.25,sin,sin,sin
2519,40,549,33,sin,sin,sin
2520,100,14593,1,sin,sin,sin
2521,88,126,25,sin,sin,sin
2522,131,551,3,sin,sin,sin
2523,82,1942,24,sin,sin,sin
2524,36,,,sin,sin,sin
2525,124,11198,1.25,sin,sin,sin
2526,85,1262,10,sin,sin,sin
2527,95,2155,3,sin,sin,sin
2528,32,733,75,sin,sin,sin
2529,89,1352,5,sin,sin,sin
2530,105,1262,4.5,sin,sin,sin
2531,10,1970,16,sin,sin,sin
2532,23,75,4,sin,sin,sin
2533,112,6801,0,sin,sin,sin
2534,86,1871,3,sin,sin,sin
2535,125,1029,0.25,sin,sin,sin
2536,77,9630,,positivo,Me soprende que no tenga más premios,Horas de diversión para amigos y familia
2537,94,247,3,sin,sin,sin
2538,93,231,60,sin,sin,sin
2539,117,75,4.75,sin,sin,sin
2540,28,2993,48,sin,sin,sin
2541,137,1331,4.5,sin,sin,sin
2542,135,7346,2.25,sin,sin,sin
2543,54,501,3,sin,sin,sin
2544,32,14593,0.5,sin,sin,sin
2545,131,1262,60,sin,sin,sin
2546,132,11156,1.75,sin,sin,sin
2547,82,501,3.25,sin,sin,sin
2548,81,478,4.5,sin,sin,sin
2549,139,1887,0,sin,sin,sin
2550,74,533,0.75,sin,sin,sin
2551,28,1802,0.25,sin,sin,sin
2552,38,124,1.75,sin,sin,sin
2553,103,472,60,sin,sin,sin
2554,97,59,2.5,sin,sin,sin
2555,78,40,1,sin,sin,sin
2556,133,116,2.25,sin,sin,sin
2557,79,1871,2.25,sin,sin,sin
2558,150,533,2.5,sin,sin,sin
2559,45,427,1.5,sin,sin,sin
2560,91,7323,0,sin,sin,sin
2561,81,17000,9.5,sin,sin,sin
2562,117,1331,2.75,sin,sin,sin
2563,113,501,2.5,sin,sin,sin
2564,79,74,,negativo,Muy Malo,Perder mi tiempo en este juego fue la peor idea que he tenido en estos últimos días
2565,125,5503,,positivo,Horas de diversión,El problema es que este juego No puede ser mejor
2566,101,38,16,sin,sin,sin
2567,40,116,1.5,sin,sin,sin
2568,102,7344,2.5,sin,sin,sin
2569,81,59,80.25,sin,sin,sin
2570,46,39,100,sin,sin,sin
2571,99,72,80.25,sin,sin,sin
2572,98,230,15,sin,sin,sin
2574,130,126,13,sin,sin,sin
2575,88,6036,11,sin,sin,sin
2576,80,1011,4.5,sin,sin,sin
2577,13,1009,0,sin,sin,sin
2578,131,512,48,sin,sin,sin
2579,126,1074,31,sin,sin,sin
2580,85,1871,60,sin,sin,sin
2581,111,1384,22,sin,sin,sin
2582,101,1331,32,sin,sin,sin
2583,11,7323,52,sin,sin,sin
2584,44,12517,100,sin,sin,sin
2585,93,40,1.25,sin,sin,sin
2586,119,1970,0.75,sin,sin,sin
2588,94,75,0.75,sin,sin,sin
2589,96,7351,5,sin,sin,sin
2590,144,1029,3.25,sin,sin,sin
2591,150,8173,24,sin,sin,sin
2593,113,126,12,sin,sin,sin
2594,139,6801,1.25,sin,sin,sin
2595,82,8173,60,sin,sin,sin
2596,28,127,3,sin,sin,sin
2597,47,1011,1.75,sin,sin,sin
2598,88,979,1.5,sin,sin,sin
2599,121,1887,60,sin,sin,sin
2600,78,545,4.75,sin,sin,sin
2601,110,500,60,sin,sin,sin
2602,74,427,0,sin,sin,sin
2603,133,11133,24,sin,sin,sin
2604,74,16,5,sin,sin,sin
2605,38,12517,2.5,sin,sin,sin
2606,82,1871,16,sin,sin,sin
2607,35,113,16,sin,sin,sin
2608,10,512,4.75,sin,sin,sin
2609,13,121,90,sin,sin,sin
2610,28,1026,3.5,sin,sin,sin
2611,74,1029,2.75,sin,sin,sin
2612,36,529,1.25,sin,sin,sin
2613,23,559,52,sin,sin,sin
2614,47,132,0,sin,sin,sin
2615,78,73,60,sin,sin,sin
2616,77,126,32.5,sin,sin,sin
2617,45,673,3,sin,sin,sin
2618,112,1871,3,sin,sin,sin
2619,35,2155,5,sin,sin,sin
2620,40,3025,1.5,sin,sin,sin
2621,128,2155,1.75,sin,sin,sin
2622,124,7344,2.25,sin,sin,sin
2623,98,7599,1,sin,sin,sin
2624,92,960,48,sin,sin,sin
2625,141,2155,1.75,sin,sin,sin
2626,12,7346,5,sin,sin,sin
2627,92,247,3,sin,sin,sin
2628,114,231,4.75,sin,sin,sin
2629,112,233,10,sin,sin,sin
2630,124,2993,0.75,sin,sin,sin
2631,23,1942,0.75,sin,sin,sin
2632,81,239,19,sin,sin,sin
2633,132,14593,2.25,sin,sin,sin
2634,87,116,0.25,sin,sin,sin
2635,113,21,24,sin,sin,sin
2636,105,7599,3.5,sin,sin,sin
2637,12,12517,75,sin,sin,sin
2638,108,1970,16,sin,sin,sin
2639,11,72,1.5,sin,sin,sin
2640,133,72,2.75,sin,sin,sin
2641,27,493,,positivo,Vine buscando cobre y encontré oro,No entiendo el motivo por el cual no han sacado una nueva entrega aún
2642,121,1985,10,sin,sin,sin
2643,124,501,4.5,sin,sin,sin
2645,88,247,2.5,sin,sin,sin
2646,145,2993,16,sin,sin,sin
2647,100,71,0,sin,sin,sin
2648,69,472,1,sin,sin,sin
2649,112,11208,1,sin,sin,sin
2650,79,974,1.75,sin,sin,sin
2651,120,733,3.5,sin,sin,sin
2652,146,1985,24,sin,sin,sin
2654,150,7323,1.25,sin,sin,sin
2655,143,343,4,sin,sin,sin
2656,32,126,28.5,sin,sin,sin
2657,136,358,4.5,sin,sin,sin
2658,117,1871,0.5,sin,sin,sin
2659,126,6801,3.25,sin,sin,sin
2660,30,549,33,sin,sin,sin
2661,117,343,4,sin,sin,sin
2662,120,1020,0.75,sin,sin,sin
2663,99,1887,2.25,sin,sin,sin
2664,94,2155,2.75,sin,sin,sin
2665,9,1871,1.25,sin,sin,sin
2666,130,75,4,sin,sin,sin
2667,85,116,0,sin,sin,sin
2668,101,116,1,sin,sin,sin
2669,105,1029,0,sin,sin,sin
2670,76,733,3.25,sin,sin,sin
2671,150,5503,4,sin,sin,sin
2672,140,124,2,sin,sin,sin
2673,86,39,1,sin,sin,sin
2674,114,,,sin,sin,sin
2675,134,501,1.5,sin,sin,sin
2676,150,7351,2.75,sin,sin,sin
2677,22,109,1.25,sin,sin,sin
2678,117,427,32,sin,sin,sin
2679,140,75,52,sin,sin,sin
2680,36,7346,1,sin,sin,sin
2681,47,733,80.25,sin,sin,sin
2682,96,529,16,sin,sin,sin
2683,129,498,43,sin,sin,sin
2684,140,73,3.25,sin,sin,sin
2685,97,127,5,sin,sin,sin
2686,146,1331,1.25,sin,sin,sin
2687,38,500,0,sin,sin,sin
2688,40,498,,negativo,Peor que no ir vestido de traje a un bar,Este juego viene directamente de Mordor
2689,12,7344,2.75,sin,sin,sin
2690,141,1026,4.25,sin,sin,sin
2691,83,1266,3.25,sin,sin,sin
2692,125,14593,60,sin,sin,sin
2693,110,73,3,sin,sin,sin
2694,129,979,4.75,sin,sin,sin
2695,93,14593,1,sin,sin,sin
2696,108,7331,3.25,sin,sin,sin
2697,112,76,42.5,sin,sin,sin
2698,80,343,3.5,sin,sin,sin
2699,87,12517,0.5,sin,sin,sin
2700,30,116,80.25,sin,sin,sin
2701,131,427,0,sin,sin,sin
2702,82,16,52,sin,sin,sin
2703,148,11198,0,sin,sin,sin
2704,98,1011,0,sin,sin,sin
2705,120,16,32,sin,sin,sin
2706,120,6036,,negativo,tiempo y dinero tirados a la basura,Más malo que la pizza helada
2707,106,8173,1.75,sin,sin,sin
2708,146,14593,1,sin,sin,sin
2709,134,76,24.5,sin,sin,sin
2710,82,21,5,sin,sin,sin
2711,13,500,4.75,sin,sin,sin
2712,38,113,0.75,sin,sin,sin
2713,13,379,4.5,sin,sin,sin
2714,126,434,75,sin,sin,sin
2715,118,18,,positivo,Horas de diversión,No puedo creer que no haya jugado esto antes
2716,79,126,46,sin,sin,sin
2717,139,75,0.5,sin,sin,sin
2718,104,1802,0.25,sin,sin,sin
2719,79,732,3,sin,sin,sin
2720,129,26758,12,sin,sin,sin
2721,54,72,4.75,sin,sin,sin
2723,23,247,1,sin,sin,sin
2724,76,1026,1,sin,sin,sin
2725,133,1942,0.5,sin,sin,sin
2726,144,1802,0,sin,sin,sin
2727,108,434,1.75,sin,sin,sin
2728,100,529,48,sin,sin,sin
2729,92,,,sin,sin,sin
2730,116,1266,3,sin,sin,sin
2731,115,73,2.75,sin,sin,sin
2732,115,1985,5,sin,sin,sin
2733,11,11208,,negativo,Em... tenía final el juego?,Más malo que la pizza helada
2734,80,1871,75,sin,sin,sin
2735,122,358,5,sin,sin,sin
2736,27,730,16,sin,sin,sin
2737,148,2031,0.5,sin,sin,sin
2738,133,358,1.5,sin,sin,sin
2739,124,538,90,sin,sin,sin
2741,22,8173,0.25,sin,sin,sin
2742,113,247,90,sin,sin,sin
2743,107,1871,2.5,sin,sin,sin
2745,111,1070,13.5,sin,sin,sin
2746,124,2031,,negativo,Pensar que me entusiasmó en un principio...,Terriblemente malo
2747,69,7342,16,sin,sin,sin
2749,135,1011,48,sin,sin,sin
2750,40,7346,32,sin,sin,sin
2751,28,113,2.5,sin,sin,sin
2752,150,1262,1,sin,sin,sin
2753,96,1802,4,sin,sin,sin
2754,45,501,4.75,sin,sin,sin
2755,107,673,3,sin,sin,sin
2756,127,121,90,sin,sin,sin
2757,85,427,3.75,sin,sin,sin
2758,113,733,4,sin,sin,sin
2759,133,1262,80.25,sin,sin,sin
2760,118,239,39.5,sin,sin,sin
2761,135,1020,1,sin,sin,sin
2762,138,113,52,sin,sin,sin
2763,134,2031,5,sin,sin,sin
2764,9,533,48,sin,sin,sin
2765,112,247,2.75,sin,sin,sin
2766,98,124,2.5,sin,sin,sin
2767,106,11198,52,sin,sin,sin
2768,89,75,4.5,sin,sin,sin
2769,112,25076,2.25,sin,sin,sin
2770,150,358,100,sin,sin,sin
2771,99,1384,9,sin,sin,sin
2772,79,21,3.75,sin,sin,sin
2773,64,8173,3,sin,sin,sin
2774,116,7344,4.25,sin,sin,sin
2775,106,673,32,sin,sin,sin
2776,136,247,2.25,sin,sin,sin
2777,69,19560,52,sin,sin,sin
2778,11,75,3.5,sin,sin,sin
2779,112,427,90,sin,sin,sin
2780,150,974,4.75,sin,sin,sin
2781,96,230,44,sin,sin,sin
2782,150,6036,11,sin,sin,sin
2783,148,7351,80.25,sin,sin,sin
2784,83,500,2.5,sin,sin,sin
2785,108,8173,4.25,sin,sin,sin
2786,131,1802,1.25,sin,sin,sin
2787,149,673,32,sin,sin,sin
2788,82,14593,2,sin,sin,sin
2789,82,343,4.5,sin,sin,sin
2790,127,498,21.5,sin,sin,sin
2791,79,427,3.25,sin,sin,sin
2792,141,74,15.5,sin,sin,sin
2793,47,500,10,sin,sin,sin
2794,134,1029,3,sin,sin,sin
2795,141,1121,100,sin,sin,sin
2796,137,478,75,sin,sin,sin
2797,135,6801,3,sin,sin,sin
2798,12,379,2,sin,sin,sin
2799,38,533,16,sin,sin,sin
2800,100,8173,2,sin,sin,sin
2801,80,128,2.25,sin,sin,sin
2802,97,230,,negativo,Si tuviera que decidir entre un pato y un conejo este juego sería un conejo,Muy malo
2803,74,1020,0.75,sin,sin,sin
2804,80,16,3.25,sin,sin,sin
2805,23,960,52,sin,sin,sin
2806,99,7342,2.5,sin,sin,sin
2807,115,1384,,negativo,Peor juego,Honestamente prefiero jugar a mirar el techo
2808,149,960,1.5,sin,sin,sin
2809,77,1887,3.75,sin,sin,sin
2810,35,233,90,sin,sin,sin
2811,132,231,3.5,sin,sin,sin
2812,79,7344,0.5,sin,sin,sin
2814,135,231,2,sin,sin,sin
2815,110,40,3.75,sin,sin,sin
2816,145,7599,0.5,sin,sin,sin
2817,136,6801,2.5,sin,sin,sin
2818,93,500,10,sin,sin,sin
2819,94,343,52,sin,sin,sin
2820,142,960,60,sin,sin,sin
2821,147,72,1,sin,sin,sin
2822,101,12517,4.5,sin,sin,sin
2824,47,21,32,sin,sin,sin
2825,38,37,2.25,sin,sin,sin
2826,41,1074,32,sin,sin,sin
2827,133,529,10,sin,sin,sin
2828,38,478,3.75,sin,sin,sin
2829,90,7334,17,sin,sin,sin
2830,80,1352,48,sin,sin,sin
2831,83,3025,100,sin,sin,sin
2832,121,533,90,sin,sin,sin
2833,149,1372,2.25,sin,sin,sin
2834,87,673,2.25,sin,sin,sin
2835,108,960,5,sin,sin,sin
2836,44,559,1.5,sin,sin,sin
2837,117,109,1,sin,sin,sin
2838,141,7344,3.25,sin,sin,sin
2839,98,673,0.5,sin,sin,sin
2840,112,979,16,sin,sin,sin
2841,121,1871,4,sin,sin,sin
2842,143,12517,0,sin,sin,sin
2843,125,1070,10.5,sin,sin,sin
2844,82,549,37.5,sin,sin,sin
2845,104,113,0,sin,sin,sin
2846,140,538,3.25,sin,sin,sin
2847,106,1384,47.5,sin,sin,sin
2848,47,2155,90,sin,sin,sin
2849,45,622,4.75,sin,sin,sin
2850,111,40,16,sin,sin,sin
2851,109,72,32,sin,sin,sin
2852,116,20,,positivo,Nisiquiera la mejor de las odas podría describir este juego,Ahhhh... un manjarsh
2853,69,19565,0,sin,sin,sin
2854,109,537,2.75,sin,sin,sin
2855,143,1262,3.75,sin,sin,sin
2856,74,116,3,sin,sin,sin
2857,84,537,4.5,sin,sin,sin
2858,131,500,75,sin,sin,sin
2859,44,1871,4.5,sin,sin,sin
2860,143,529,1,sin,sin,sin
2861,40,979,1.75,sin,sin,sin
2862,96,1020,10,sin,sin,sin
2863,28,8173,2.5,sin,sin,sin
2864,99,126,48,sin,sin,sin
2865,136,1970,24,sin,sin,sin
2866,135,72,52,sin,sin,sin
2867,138,19560,0.5,sin,sin,sin
2868,139,1164,3.75,sin,sin,sin
2869,9,14593,2.5,sin,sin,sin
2870,150,1887,1,sin,sin,sin
2871,137,247,5,sin,sin,sin
2872,84,1871,48,sin,sin,sin
2873,126,109,4,sin,sin,sin
2874,125,9730,,positivo,Pero que ofertón,Mejor que manjarate
2875,13,,,sin,sin,sin
2876,102,1068,4.5,sin,sin,sin
2877,112,11198,80.25,sin,sin,sin
2878,82,,,sin,sin,sin
2879,111,39,75,sin,sin,sin
2880,102,7334,45.5,sin,sin,sin
2881,143,18,34,sin,sin,sin
2882,132,12517,2,sin,sin,sin
2883,138,866,1.75,sin,sin,sin
